,train_no,train_name,source,destination,train_link
2855,53628,Gaya - Kiul Passenger,Gaya Junction,Kiul Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-kiul-passenger-3807.html
2856,53632,Gaya - Kiul Passenger,Gaya Junction,Kiul Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-kiul-passenger-3811.html
2857,63548,Gaya - Koderma Passenger MEMU,Gaya Junction,Koderma,https://www.prokerala.com//travel/indian-railway/trains/gaya-koderma-passenger-memu-6210.html
2858,53613,Gaya - Mughal Sarai Fast Passenger,Gaya Junction,Mughalsarai,https://www.prokerala.com//travel/indian-railway/trains/gaya-mughal-sarai-fast-passenger-3798.html
2859,22409,Gaya Anand Vihar Terminal Garib Rath Express,Gaya Junction,Anand Vihar Terminus,https://www.prokerala.com//travel/indian-railway/trains/gaya-anand-vihar-terminal-garib-rath-express-2102.html
2860,04097,Gaya Anand Vihar Terminal Special,Gaya Junction,Anand Vihar Terminus,https://www.prokerala.com//travel/indian-railway/trains/gaya-anand-vihar-terminal-special-9596.html
2861,04043,Gaya Anand Vihar Terminal Special Fare Special,Gaya Junction,Anand Vihar Terminus,https://www.prokerala.com//travel/indian-railway/trains/gaya-anand-vihar-terminal-special-fare-special-8273.html
2862,63546,Gaya Asansol MEMU,Gaya Junction,Asansol Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-asansol-memu-6208.html
2863,53226,Gaya Bakhtiyarpur Passenger,Gaya Junction,Bakhtiyarpur Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-bakhtiyarpur-passenger-5916.html
2864,82930,Gaya Bandra Suvidha Special,Gaya Junction,Bandra Terminus,https://www.prokerala.com//travel/indian-railway/trains/gaya-bandra-suvidha-special-9996.html
2865,12389,Gaya Chennai Egmore Weekly Super Fast Express,Gaya Junction,Chennai Egmore,https://www.prokerala.com//travel/indian-railway/trains/gaya-chennai-egmore-weekly-super-fast-express-507.html
2866,63289,Gaya Dehri on Sone Memu,Gaya Junction,Dehri On Sone,https://www.prokerala.com//travel/indian-railway/trains/gaya-dehri-on-sone-memu-8510.html
2867,63291,Gaya Dehri on Sone Memu,Gaya Junction,Dehri On Sone,https://www.prokerala.com//travel/indian-railway/trains/gaya-dehri-on-sone-memu-8512.html
2868,53363,Gaya Dehri on Sone Passenger,Gaya Junction,Dehri On Sone,https://www.prokerala.com//travel/indian-railway/trains/gaya-dehri-on-sone-passenger-3715.html
2869,13306,Gaya Dhanbad Intercity Express,Gaya Junction,Dhanbad Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-dhanbad-intercity-express-2912.html
2870,13024,Gaya Howrah Express,Gaya Junction,Howrah Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-howrah-express-536.html
2871,53616,Gaya Jamalpur Fast Passenger,Gaya Junction,Jamalpur Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-jamalpur-fast-passenger-3801.html
2872,53404,Gaya Jamalpur Passenger,Gaya Junction,Jamalpur Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-jamalpur-passenger-3720.html
2873,63316,Gaya Jhajha Memu,Gaya Junction,Jhajha,https://www.prokerala.com//travel/indian-railway/trains/gaya-jhajha-memu-9183.html
2874,63318,Gaya Junction Kiul Junction,Gaya Junction,Kiul Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-junction-kiul-junction-9722.html
2875,15619,Gaya Kamakhya Weekly Express,Gaya Junction,Kamakhya,https://www.prokerala.com//travel/indian-railway/trains/gaya-kamakhya-weekly-express-1860.html
2876,63320,Gaya Kiul MEMU,Gaya Junction,Kiul Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-kiul-memu-10128.html
2877,63356,Gaya Kiul MEMU,Gaya Junction,Kiul Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-kiul-memu-10129.html
2878,53626,Gaya Kiul Passenger,Gaya Junction,Kiul Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-kiul-passenger-3805.html
2879,53630,Gaya Kiul Passenger,Gaya Junction,Kiul Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-kiul-passenger-3809.html
2880,03298,Gaya Patna Chhath Puja Special,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-chhath-puja-special-9929.html
2881,63242,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6144.html
2882,63244,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6146.html
2883,63246,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6148.html
2884,63248,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6150.html
2885,63250,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6152.html
2886,63252,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6154.html
2887,63254,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6156.html
2888,63256,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6158.html
2889,63258,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6160.html
2890,63260,Gaya Patna MEMU,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-memu-6162.html
2891,53214,Gaya Patna Passenger,Gaya Junction,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-patna-passenger-3677.html
2892,63295,Gaya PT Deen Dayal Upadhyaya Junction MEMU,Gaya Junction,Pt Deen Dayal Upadhyaya Jn,https://www.prokerala.com//travel/indian-railway/trains/gaya-pt-deen-dayal-upadhyaya-junction-memu-8515.html
2893,05919,Gaya Tinsukia Special,Gaya Junction,Tinsukia Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-tinsukia-special-9908.html
2894,82519,Gaya Tinsukia Suvidha Special,Gaya Junction,Tinsukia Junction,https://www.prokerala.com//travel/indian-railway/trains/gaya-tinsukia-suvidha-special-9989.html
2895,77267,GDV Pass,Bhimavaram Junction,Gudivada Junction,https://www.prokerala.com//travel/indian-railway/trains/gdv-pass-7247.html
2896,58209,Gevra Bilaspur Passenger,Gevra Road,Bilaspur,https://www.prokerala.com//travel/indian-railway/trains/gevra-bilaspur-passenger-5097.html
2897,68731,Gevra Road Bilaspur MEMU,Gevra Road,Bilaspur,https://www.prokerala.com//travel/indian-railway/trains/gevra-road-bilaspur-memu-6649.html
2898,68733,Gevra Road Bilaspur MEMU,Gevra Road,Bilaspur,https://www.prokerala.com//travel/indian-railway/trains/gevra-road-bilaspur-memu-6651.html
2899,68745,Gevra Road Raipur MEMU,Gevra Road,Raipur Junction,https://www.prokerala.com//travel/indian-railway/trains/gevra-road-raipur-memu-6663.html
2900,58203,Gevra Road Raipur Passenger,Gevra Road,Raipur Junction,https://www.prokerala.com//travel/indian-railway/trains/gevra-road-raipur-passenger-5091.html
2901,68004,Ghatsila Howrah MEMU,Ghatsila,Howrah Junction,https://www.prokerala.com//travel/indian-railway/trains/ghatsila-howrah-memu-6547.html
2902,54302,Ghaziabad - Hapur Passenger,Ghaziabad,Hapur,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-hapur-passenger-3945.html
2903,04442,Ghaziabad Aligarh Junction Special,Ghaziabad,Aligarh Junction,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-aligarh-junction-special-8866.html
2904,64439,Ghaziabad Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-delhi-emu-7761.html
2905,64401,Ghaziabad Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-delhi-emu-6328.html
2906,64403,Ghaziabad Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-delhi-emu-6330.html
2907,64407,Ghaziabad Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-delhi-emu-6333.html
2908,64437,Ghaziabad Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-delhi-emu-6355.html
2909,64445,Ghaziabad Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-delhi-emu-6358.html
2910,64420,Ghaziabad Hazrat Nizamuddin Emu,Ghaziabad,Hazrat Nizamuddin,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-hazrat-nizamuddin-emu-6342.html
2911,64902,Ghaziabad Kosi Kalan Emu,Ghaziabad,Kosi Kalan,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-kosi-kalan-emu-6417.html
2912,64904,Ghaziabad Mathura Emu,Ghaziabad,Mathura Junction,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-mathura-emu-7791.html
2913,04555,Ghaziabad Meerut City Memu Special,Ghaziabad,Meerut City,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-meerut-city-memu-special-9815.html
2914,64417,Ghaziabad New Delhi Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-delhi-emu-6340.html
2915,64429,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-7757.html
2916,64431,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-7760.html
2917,64409,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6335.html
2918,64415,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6339.html
2919,64421,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6343.html
2920,64423,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6345.html
2921,64425,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6347.html
2922,64427,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6349.html
2923,64433,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6353.html
2924,64441,Ghaziabad New Delhi Emu,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-emu-6356.html
2925,64449,Ghaziabad New Delhi Ladies Special,Ghaziabad,New Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-new-delhi-ladies-special-7762.html
2926,64443,Ghaziabad OLD Delhi Emu,Ghaziabad,Delhi,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-old-delhi-emu-6357.html
2927,64052,Ghaziabad Palwal Emu,Ghaziabad,Palwal,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-palwal-emu-6252.html
2928,64906,Ghaziabad Palwal Emu,Ghaziabad,Palwal,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-palwal-emu-7793.html
2929,64471,Ghaziabad Panipat Memu,Ghaziabad,Panipat Junction,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-panipat-memu-7770.html
2930,64031,Ghaziabad Shakurbasti Emu,Ghaziabad,Shakurbasti,https://www.prokerala.com//travel/indian-railway/trains/ghaziabad-shakurbasti-emu-7698.html
2931,75103,Ghazipur - Varanasi City DEMU,Phephna Junction,Varanasi City,https://www.prokerala.com//travel/indian-railway/trains/ghazipur-varanasi-city-demu-7069.html
2932,19042,Ghazipur City Bandra Bi weekly Express,Ghazipur City,Bandra Terminus,https://www.prokerala.com//travel/indian-railway/trains/ghazipur-city-bandra-bi-weekly-express-8370.html
2933,09026,Ghazipur City Bandra Special Fare Special,Ghazipur City,Bandra Terminus,https://www.prokerala.com//travel/indian-railway/trains/ghazipur-city-bandra-special-fare-special-9960.html
2934,13122,Ghazipur City Kolkata Weekly Express,Ghazipur City,Kolkata,https://www.prokerala.com//travel/indian-railway/trains/ghazipur-city-kolkata-weekly-express-7902.html
2935,75115,Ghazipur City Prayag Ghat  DEMU,Ghazipur City,Prayag Ghat,https://www.prokerala.com//travel/indian-railway/trains/ghazipur-city-prayag-ghat-demu-7706.html
2936,14611,Ghazipur City Shri Mata Vaishno Devi Katra Weekly Express,Ghazipur City,Shri Mata Vaishno Devi Katra,https://www.prokerala.com//travel/indian-railway/trains/ghazipur-city-shri-mata-vaishno-devi-katra-weekly-express-5821.html
2937,75111,Ghazipur City Varanasi  DEMU,Ghazipur City,Varanasi Junction,https://www.prokerala.com//travel/indian-railway/trains/ghazipur-city-varanasi-demu-7075.html
2938,05176,Ghonsor - Sukrimangela ,Ghonsor,Sukrimangela,https://www.prokerala.com//travel/indian-railway/trains/ghonsor-sukrimangela-8004.html
2939,25632,Ghy - BKN Express,Merta Road Junction,Bikaner Junction,https://www.prokerala.com//travel/indian-railway/trains/ghy-bkn-express-5860.html
2940,23111,Giridih - Danapur Express,Giridih,Danapur,https://www.prokerala.com//travel/indian-railway/trains/giridih-danapur-express-2131.html
2941,23112,Giridih - Kolkata Express,Giridih,Kolkata,https://www.prokerala.com//travel/indian-railway/trains/giridih-kolkata-express-2132.html
2942,53512,Giridih Madhupur Passenger,Giridih,Madhupur Junction,https://www.prokerala.com//travel/indian-railway/trains/giridih-madhupur-passenger-3773.html
2943,53514,Giridih Madhupur Passenger,Giridih,Madhupur Junction,https://www.prokerala.com//travel/indian-railway/trains/giridih-madhupur-passenger-3775.html
2944,53516,Giridih Madhupur Passenger,Giridih,Madhupur Junction,https://www.prokerala.com//travel/indian-railway/trains/giridih-madhupur-passenger-3777.html
2945,53518,Giridih Madhupur Passenger,Giridih,Madhupur Junction,https://www.prokerala.com//travel/indian-railway/trains/giridih-madhupur-passenger-3779.html
2946,53520,Giridih Patna Link Express,Giridih,Madhupur Junction,https://www.prokerala.com//travel/indian-railway/trains/giridih-patna-link-express-3781.html
2947,11901,Gita Jayanti Express,Mathura Junction,Kurukshetra Junction,https://www.prokerala.com//travel/indian-railway/trains/gita-jayanti-express-7892.html
2948,11902,Gita Jayanti Express,Kurukshetra Junction,Mathura Junction,https://www.prokerala.com//travel/indian-railway/trains/gita-jayanti-express-7893.html
2949,12860,Gitanjali Express,Howrah Junction,Chhatrapati Shivaji Maharaj Terminus,https://www.prokerala.com//travel/indian-railway/trains/gitanjali-express-549.html
2950,12859,Gitanjali Express,Chhatrapati Shivaji Maharaj Terminus,Howrah Junction,https://www.prokerala.com//travel/indian-railway/trains/gitanjali-express-550.html
2951,57316,GNT Pass,Narasapur,Guntur Junction,https://www.prokerala.com//travel/indian-railway/trains/gnt-pass-6029.html
2952,12779,Goa Express,Vasco da Gama,Hazrat Nizamuddin,https://www.prokerala.com//travel/indian-railway/trains/goa-express-565.html
2953,12780,Goa Express,Hazrat Nizamuddin,Vasco da Gama,https://www.prokerala.com//travel/indian-railway/trains/goa-express-566.html
2954,12449,Goa Sampark Kranti Express,Madgaon,Chandigarh,https://www.prokerala.com//travel/indian-railway/trains/goa-sampark-kranti-express-567.html
2955,12450,Goa Sampark Kranti Express,Chandigarh,Madgaon,https://www.prokerala.com//travel/indian-railway/trains/goa-sampark-kranti-express-568.html
2956,59116,Godhra - Anand Passenger,Godhra Junction,Anand Junction,https://www.prokerala.com//travel/indian-railway/trains/godhra-anand-passenger-5269.html
2957,59166,Godhra - Anand Passenger,Godhra Junction,Anand Junction,https://www.prokerala.com//travel/indian-railway/trains/godhra-anand-passenger-5287.html
2958,69124,Godhra Anand MEMU,Godhra Junction,Anand Junction,https://www.prokerala.com//travel/indian-railway/trains/godhra-anand-memu-6689.html
2959,69126,Godhra Anand MEMU,Godhra Junction,Anand Junction,https://www.prokerala.com//travel/indian-railway/trains/godhra-anand-memu-6691.html
2960,69146,Godhra Anand MEMU,Godhra Junction,Anand Junction,https://www.prokerala.com//travel/indian-railway/trains/godhra-anand-memu-6707.html
2961,69148,Godhra Anand MEMU,Godhra Junction,Anand Junction,https://www.prokerala.com//travel/indian-railway/trains/godhra-anand-memu-6709.html
2962,69122,Godhra Vadodara MEMU,Godhra Junction,Vadodara Junction,https://www.prokerala.com//travel/indian-railway/trains/godhra-vadodara-memu-6687.html
2963,05895,Gogamukh-Murkeongselek Special,Gogamukh,Murkeongselek,https://www.prokerala.com//travel/indian-railway/trains/gogamukh-murkeongselek-special-8972.html
2964,15315,Gokul Express,Gonda MG,Pilibhit Junction,https://www.prokerala.com//travel/indian-railway/trains/gokul-express-573.html
2965,15316,Gokul Express,Pilibhit Junction,Gonda MG,https://www.prokerala.com//travel/indian-railway/trains/gokul-express-574.html
2966,16536,Gol Gumbaz Express,Solapur Junction,Mysore City Junction,https://www.prokerala.com//travel/indian-railway/trains/gol-gumbaz-express-513.html
2967,16535,Gol Gumbaz Express,Mysore City Junction,Solapur Junction,https://www.prokerala.com//travel/indian-railway/trains/gol-gumbaz-express-1914.html
2968,17202,Golconda Express,Secunderabad Junction,Guntur Junction,https://www.prokerala.com//travel/indian-railway/trains/golconda-express-575.html
2969,17201,Golconda Express,Guntur Junction,Secunderabad Junction,https://www.prokerala.com//travel/indian-railway/trains/golconda-express-576.html
2970,12903,Golden Temple Mail,Mumbai Central,Amritsar Junction,https://www.prokerala.com//travel/indian-railway/trains/golden-temple-mail-577.html
2971,12904,Golden Temple Mail,Amritsar Junction,Mumbai Central,https://www.prokerala.com//travel/indian-railway/trains/golden-temple-mail-578.html
